WHO_REGION,ISO_code,Cname,Disease,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980
AFR,SLE,Sierra Leone,Rubella,16,358,97,10,NA,NA,NA,54,2,NA,44,9,6,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,SGP,Singapore,Rubella,17,15,NA,NA,NA,48,64,110,158,178,181,83,90,139,141,88,152,242,312,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,SVK,Slovakia,Rubella,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,7,2,11,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,SVN,Slovenia,Rubella,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,SLB,Solomon Islands,Rubella,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,SOM,Somalia,Rubella,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,ZAF,South Africa,Rubella,1213,1876,819,54,10,103,2298,3266,NA,2975,NA,1072,NA,428,612,2089,208,NA,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,SSD,South Sudan,Rubella,106,72,NA,47,0,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,ESP,Spain,Rubella,12,1,2,3,5,2,64,30,9,20,70,69,87,592,NA,115,143,NA,345,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEAR,LKA,Sri Lanka,Rubella,0,1,0,9,10,24,54,416,68,143,79,5,2,16,6,34,NA,104,29,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,SDN,Sudan (the),Rubella,349,259,996,1052,817,291,191,237,345,338,150,163,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,SUR,Suriname,Rubella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,SWE,Sweden,Rubella,0,0,0,0,0,0,50,4,3,1,0,2,2,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,CHE,Switzerland,Rubella,2,1,0,3,4,6,10,9,12,35,12,NA,NA,NA,NA,NA,NA,1200,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,SYR,Syrian Arab Republic (the),Rubella,6,1,1,0,5,1,1,7,20,2,5,0,30,4,47,112,1,11,2,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,TJK,Tajikistan,Rubella,0,3,2,1,0,0,1,0,6,179,124,705,46,1231,567,681,654,54,111,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEAR,THA,Thailand,Rubella,64,34,7,240,152,539,493,517,387,594,621,341,498,382,379,490,667,879,1136,856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEAR,TLS,Timor-Leste,Rubella,8,3,8,5,1,0,8,0,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,TGO,Togo,Rubella,41,37,276,NA,16,38,33,69,80,87,136,7,0,86,142,295,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,TON,Tonga,Rubella,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,TTO,Trinidad and Tobago,Rubella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,TUN,Tunisia,Rubella,22,11,19,25,17,15,615,1075,164,98,156,51,5,11,15,NA,NA,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,TUR,Turkey,Rubella,22,1,7,16,31,81,43,1734,64,97,139,644,1058,2245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,TKM,Turkmenistan,Rubella,0,0,0,0,0,0,0,0,0,0,0,15,NA,498,26,18,29,32,129,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,TUV,Tuvalu,Rubella,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,UGA,Uganda,Rubella,470,259,289,1055,291,7878,2027,3312,NA,NA,NA,605,NA,285,428,125,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,UKR,Ukraine,Rubella,235,160,150,248,NA,NA,1952,3667,2333,NA,3495,5822,15106,22248,31606,20201,162927,79373,37931,105137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,ARE,United Arab Emirates (the),Rubella,12,38,132,177,14,NA,30,NA,34,NA,70,NA,NA,43,10,60,29,59,52,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,GBR,United Kingdom of Great Britain and Northern Ireland (the),Rubella,3,15,2,3,1,13,70,5,31,22,31,31,30,35,17,34,72,43,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,TZA,United Republic of Tanzania,Rubella,34,28,24,45,529,116,55,18,121,0,0,NA,87,151,234,109,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,USA,United States of America (the),Rubella,NA,7,1,5,6,9,9,4,5,3,16,12,11,11,10,7,18,23,176,267,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,URY,Uruguay,Rubella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,UZB,Uzbekistan,Rubella,0,0,0,0,0,0,NA,23,1,6,24,202,304,440,498,1810,1196,595,454,2447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,VUT,Vanuatu,Rubella,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,VEN,Venezuela (Bolivarian Republic of),Rubella,0,0,0,0,0,0,0,0,0,0,0,62,188,823,96,36,3662,9014,13927,11391,30353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,VNM,Viet Nam,Rubella,112,77,413,798,59,54,185,7259,2300,1573,873,3530,3403,3012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,YEM,Yemen,Rubella,712,41,56,162,1598,706,199,337,187,225,187,165,302,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,ZMB,Zambia,Rubella,2,16,34,94,74,183,134,1124,13,NA,257,93,0,165,157,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,ZWE,Zimbabwe,Rubella,3,4,2,0,1130,130,20,447,NA,28,63,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMR,AFG,Afghanistan,ttetanus,53,NA,37,74,39,24,37,20,23,19,57,71,43,NA,81,121,975,NA,NA,221,383,NA,NA,NA,NA,NA,NA,3,131,51,951,168,698,2829,355,912,1481,1208,1618
EUR,ALB,Albania,ttetanus,0,1,NA,NA,NA,0,0,0,1,0,0,2,2,1,1,0,1,2,2,0,NA,3,2,18,14,18,7,8,15,3,5,6,5,4,2,4,1,3,5
AFR,DZA,Algeria,ttetanus,1,0,0,0,0,0,0,0,0,3,9,11,9,18,13,NA,NA,20,NA,24,25,31,26,NA,21,57,44,42,38,63,50,415,129,343,74,79,100,164,86
EUR,AND,Andorra,ttetanus,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,AGO,Angola,ttetanus,340,NA,NA,305,330,360,543,953,490,675,601,790,1633,89,153,643,964,NA,NA,NA,279,NA,NA,NA,NA,783,NA,1324,1826,2701,1631,778,129,893,1320,1115,1398,1383,1185
AMR,ATG,Antigua and Barbuda,ttetanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3
AMR,ARG,Argentina,ttetanus,NA,8,8,10,8,11,10,1,5,15,8,6,5,14,25,25,18,11,12,18,22,24,41,43,43,32,41,56,49,88,81,76,71,76,171,141,168,204,219
EUR,ARM,Armenia,ttetanus,0,0,1,0,1,0,1,0,3,NA,NA,0,2,0,1,0,1,3,1,0,2,1,7,0,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WPR,AUS,Australia,ttetanus,3,4,7,3,3,4,7,3,2,3,4,3,NA,2,5,3,2,3,7,3,7,7,NA,5,15,10,14,7,6,11,5,5,5,11,7,10,12,12,9
EUR,AUT,Austria,ttetanus,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,AZE,Azerbaijan,ttetanus,9,7,13,8,9,5,7,0,0,NA,6,3,2,2,2,1,0,1,3,1,3,5,5,18,20,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,BHS,Bahamas (the),ttetanus,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,6,1,0,2,2,3
EMR,BHR,Bahrain,ttetanus,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,4,7,4
SEAR,BGD,Bangladesh,ttetanus,226,352,441,559,NA,508,614,644,710,791,943,1034,1235,1388,1897,715,1036,1221,1155,1814,1991,3129,NA,3114,3304,3130,3780,2666,2511,7993,2067,201,899,363,2012,6996,2251,373,2855
AMR,BRB,Barbados,ttetanus,0,0,0,0,0,0,0,0,0,2,2,2,0,NA,0,NA,0,0,1,0,0,0,1,0,0,2,1,4,5,2,1,3,3,2,10,6,5,7,13
EUR,BLR,Belarus,ttetanus,NA,0,0,0,NA,0,0,0,2,1,0,0,0,1,2,2,4,2,1,3,2,4,3,2,12,6,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,BEL,Belgium,ttetanus,0,0,NA,NA,NA,NA,0,0,0,2,2,1,1,3,2,1,1,3,NA,NA,0,1,3,3,0,0,2,2,2,1,0,0,5,1,2,2,10,3,4
AMR,BLZ,Belize,ttetanus,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,2,0,2,7,5,1
AFR,BEN,Benin,ttetanus,111,NA,122,7,3,8,7,6,82,4,7,9,NA,12,17,25,NA,NA,288,296,15,NA,72,184,NA,NA,NA,NA,NA,266,371,441,388,636,448,449,445,444,499
SEAR,BTN,Bhutan,ttetanus,0,0,1,0,4,0,0,3,0,23,7,NA,NA,1,NA,NA,NA,0,2,68,0,0,NA,0,1,0,2,4,1,81,9,3,107,34,77,1,1,1,3
AMR,BOL,Bolivia (Plurinational State of),ttetanus,0,5,0,0,0,0,0,1,0,9,13,9,10,15,29,16,29,3,8,2,9,18,22,28,21,21,42,53,46,116,118,104,69,57,43,91,91,144,153
EUR,BIH,Bosnia and Herzegovina,ttetanus,NA,0,0,0,NA,NA,0,0,2,0,0,1,4,0,0,0,0,0,0,5,3,0,NA,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,BWA,Botswana,ttetanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1,2,1,1,3,NA,2,14,21,13,15,0
AMR,BRA,Brazil,ttetanus,NA,225,224,273,273,213,314,333,308,278,333,281,431,420,463,513,268,129,346,629,750,74,815,913,1049,1282,1321,1441,1547,1720,1852,1852,2569,2623,2800,2858,2810,2940,3098
WPR,BRN,Brunei Darussalam,ttetanus,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,0,1,0,NA,NA,0,0,0,1,NA,NA,NA,1,0,NA,0,0,1,1,1,0,0,NA,1,1,0
EUR,BGR,Bulgaria,ttetanus,NA,NA,4,0,0,1,2,4,2,NA,2,0,4,2,0,2,2,4,3,NA,0,5,4,7,8,6,12,7,7,6,4,5,8,12,13,26,27,18,18
AFR,BFA,Burkina Faso,ttetanus,206,105,1,0,96,27,1,3,74,7,11,13,9,35,4,16,4,12,NA,31,NA,NA,28,48,53,53,72,181,100,207,299,636,799,602,657,744,748,763,746
AFR,BDI,Burundi,ttetanus,0,NA,NA,NA,3,1,1,2,2,11,NA,14,23,16,NA,40,71,NA,33,59,68,NA,NA,35,20,124,33,66,65,140,141,194,209,256,278,290,263,338,256
AFR,CPV,Cabo Verde,ttetanus,1,0,NA,0,0,0,2,2,0,0,2,0,0,0,NA,2,1,1,2,1,7,2,NA,14,10,26,2,3,8,8,14,35,NA,NA,NA,18,34,41,40
WPR,KHM,Cambodia,ttetanus,14,NA,0,NA,18,13,15,NA,NA,27,324,242,806,68,1041,796,966,913,295,425,321,238,605,430,NA,145,84,163,219,272,259,415,581,1169,827,147,2337,1481,2089
AFR,CMR,Cameroon,ttetanus,27,51,58,120,110,43,23,93,83,72,65,147,NA,129,154,NA,NA,NA,279,NA,NA,171,NA,NA,NA,NA,NA,NA,382,NA,NA,879,1084,893,1050,3,26,18,NA
AMR,CAN,Canada,ttetanus,0,4,5,4,6,2,4,2,3,2,1,5,2,4,2,0,0,6,1,1,1,4,3,6,3,6,4,2,3,2,3,7,4,9,2,8,10,1,2
AFR,CAF,Central African Republic (the),ttetanus,119,105,NA,96,24,68,74,49,20,15,25,68,NA,20,36,NA,NA,NA,37,NA,NA,39,NA,87,NA,NA,NA,NA,34,57,45,96,67,124,145,201,137,70,217
AFR,TCD,Chad,ttetanus,189,47,172,195,154,176,225,215,NA,146,163,100,NA,191,NA,NA,NA,NA,NA,NA,1110,930,NA,NA,NA,1073,1086,1094,1603,1533,1618,1646,462,217,316,1977,625,286,8
AMR,CHL,Chile,ttetanus,3,8,11,8,7,10,6,12,9,10,8,3,7,8,10,10,6,11,5,15,15,6,17,11,11,18,15,15,22,19,17,13,19,26,23,34,36,28,31
WPR,CHN,China,ttetanus,NA,NA,NA,NA,426,492,NA,NA,NA,NA,1786,2112,NA,2761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,COL,Colombia,ttetanus,38,37,45,48,59,31,50,37,71,40,45,65,63,72,NA,7,37,25,27,19,21,24,26,85,61,77,86,152,167,215,251,452,249,517,621,688,768,675,593
AFR,COM,Comoros (the),ttetanus,5,0,0,0,1,0,NA,0,2,3,3,2,2,1,0,0,0,NA,NA,2,0,0,1,NA,NA,17,17,17,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
AFR,COG,Congo (the),ttetanus,0,NA,0,NA,14,5,2,0,2,2,3,3,25,12,14,15,8,NA,NA,NA,NA,0,7,5,NA,NA,NA,26,27,39,53,42,74,250,144,23,31,134,167
WPR,COK,Cook Islands,ttetanus,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1
AMR,CRI,Costa Rica,ttetanus,0,0,0,NA,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,2,3,6,3,0,2,1,2,2,4,7,3,6,7,7,16,13,17
AFR,CIV,Côte d'Ivoire,ttetanus,368,138,3,9,12,15,9,NA,NA,8,15,31,NA,2,NA,12,20,NA,NA,NA,NA,515,351,NA,NA,NA,455,NA,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,HRV,Croatia,ttetanus,3,2,0,3,NA,1,1,2,4,9,1,5,4,3,8,12,8,14,18,13,8,10,11,17,19,11,8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMR,CUB,Cuba,ttetanus,0,2,0,1,1,2,3,1,1,3,3,0,3,0,0,3,0,2,1,2,4,1,4,5,6,2,5,4,7,7,5,6,14,7,14,24,21,22,26
EUR,CYP,Cyprus,ttetanus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0
EUR,CZE,Czech Republic,ttetanus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEAR,PRK,Democratic People's Republic of Korea (the),ttetanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,6,0,NA,3,4,NA,3,1,NA,1,24,123,570,804,982,0,1688,733,537
AFR,COD,Democratic Republic of the Congo (the),ttetanus,792,939,80,330,201,NA,1296,943,1038,1368,1252,1153,802,1524,1515,574,4763,1369,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,178,235,198,262,268,400,495,802,848
EUR,DNK,Denmark,ttetanus,2,2,NA,NA,NA,1,0,0,0,0,1,3,2,0,1,0,0,1,1,NA,NA,2,0,4,0,1,1,0,2,5,2,4,3,1,0,2,5,4,2
EMR,DJI,Djibouti,ttetanus,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,6,0,NA,3,1,2,2,6,95,0,NA,NA,28,NA,10,13,NA
AMR,DMA,Dominica,ttetanus,0,0,1,1,0,1,0,0,1,1,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,4,0,1,0,0,1,1,0,0,0,2,0,0,2
AMR,DOM,Dominican Republic (the),ttetanus,44,46,46,37,45,55,40,45,50,59,66,64,69,54,49,53,58,37,25,36,12,27,27,52,52,68,58,54,56,53,104,176,45,91,90,107,100,92,113
AMR,ECU,Ecuador,ttetanus,59,60,52,49,2,27,1,2,2,5,15,15,47,16,NA,7,22,36,28,43,24,68,88,158,140,162,129,125,169,199,257,186,162,186,98,97,70,77,81
EMR,EGY,Egypt,ttetanus,NA,NA,NA,NA,8,9,NA,264,NA,11,189,34,60,NA,NA,523,673,732,597,996,1198,1425,1390,1097,1636,2253,2827,4228,4952,7194,8624,9287,9995,9286,8559,10381,8393,7128,6644
AMR,SLV,El Salvador,ttetanus,4,0,2,6,6,4,7,9,2,10,1,6,5,7,7,6,7,7,13,7,12,4,10,13,10,18,30,NA,NA,NA,50,40,43,52,62,44,92,88,98
AFR,GNQ,Equatorial Guinea,ttetanus,6,NA,0,1,0,0,0,3,0,2,4,1,1,0,2,1,0,2,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,33,2,NA,28,NA,NA,NA,NA
AFR,ERI,Eritrea,ttetanus,0,0,1,7,NA,0,19,17,16,49,8,NA,1,6,15,17,10,9,11,21,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,EST,Estonia,ttetanus,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,5,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFR,SWZ,Eswatini,ttetanus,0,0,1,0,0,0,0,1,1,NA,0,0,1,0,0,0,0,NA,0,0,0,0,1,NA,NA,NA,NA,6,3,25,595,174,154,230,156,38,378,NA,NA
AFR,ETH,Ethiopia,ttetanus,14,NA,18,0,NA,16,NA,33,75,50,66,62,NA,57,NA,NA,NA,NA,NA,480,365,NA,293,235,NA,NA,NA,NA,140,456,210,704,738,649,711,816,2724,668,409
WPR,FJI,Fiji,ttetanus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,2,NA,NA,NA,0,0,0,NA,0,NA,NA,1,3,1,1,2,1,1,0,1,0,1
EUR,FIN,Finland,ttetanus,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,2,2,2,0,0,0,NA,0,5,6,11,11,12,4
EUR,FRA,France,ttetanus,NA,4,4,NA,NA,10,NA,9,14,8,8,8,16,NA,26,26,17,NA,26,NA,NA,19,39,24,40,61,55,43,33,63,72,106,88,124,114,120,142,158,208
AFR,GAB,Gabon,ttetanus,0,NA,NA,NA,NA,0,2,NA,3,5,6,NA,3,0,NA,NA,3,14,NA,NA,NA,NA,0,NA,NA,17,19,NA,22,34,21,26,23,42,20,59,290,5,12
AFR,GMB,Gambia,ttetanus,3,1,0,0,0,0,0,2,0,0,0,0,0,6,3,3,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889,NA,NA,NA,115,567
EUR,GEO,Georgia,ttetanus,7,5,5,4,7,2,6,5,7,3,4,7,3,2,7,7,13,8,6,3,5,6,5,3,0,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUR,DEU,Germany,ttetanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,7,11,17,11,14,16,14,16,18,13,16,15,28,18,21,22,25,22,21
AFR,GHA,Ghana,ttetanus,270,538,1214,0,1,1,456,NA,79,256,69,1027,46,44,NA,85,213,233,219,185,NA,NA,374,NA,404,522,536,559,660,705,619,1059,736,754,600,731,896,897,1045
EUR,GRC,Greece,ttetanus,4,2,3,6,2,1,7,11,5,2,7,10,NA,7,5,NA,3,4,16,NA,NA,2,7,4,5,4,3,5,16,5,2,3,4,9,32,25,31,30,15
AMR,GRD,Grenada,ttetanus,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,5,2,1,0,3,3,3
AMR,GTM,Guatemala,ttetanus,0,3,0,0,2,2,0,2,2,4,2,3,8,6,3,5,3,7,11,2,6,8,12,9,18,19,32,15,60,103,110,143,64,101,113,87,85,80,60
AFR,GIN,Guinea,ttetanus,326,103,113,NA,75,51,NA,64,NA,54,28,27,161,166,NA,NA,518,332,245,287,272,280,289,NA,NA,NA,NA,NA,524,428,234,682,568,108,289,483,740,832,482
AFR,GNB,Guinea-Bissau,ttetanus,0,0,0,0,0,0,0,0,1,5,11,8,14,NA,19,28,24,49,NA,21,NA,7,8,NA,NA,NA,NA,79,45,109,88,155,254,229,324,289,203,229,221
AMR,GUY,Guyana,ttetanus,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1010,0,1010,5,2,0,NA,NA,0,0,0,0,6,2,4,7,7,4,8,11,20
AMR,HTI,Haiti,ttetanus,3,3,NA,13,3,15,0,0,2,3,16,92,53,119,33,4,43,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,143,153,63,407,122,318,262,245,223,252,381
AMR,HND,Honduras,ttetanus,14,27,14,17,8,12,17,14,16,21,12,13,18,19,13,23,17,17,9,16,18,11,20,7,29,14,28,22,62,37,32,50,71,47,46,25,31,24,31
EUR,HUN,Hungary,ttetanus,1,0,5,2,2,2,5,4,0,6,4,4,7,3,1,4,5,8,10,NA,12,12,11,14,17,23,14,11,25,17,18,36,31,37,41,31,41,44,48
EUR,ISL,Iceland,ttetanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEAR,IND,India,ttetanus,7000,4946,3781,2268,5017,2814,2404,2843,1756,2126,2959,7491,2815,2981,3883,4020,12197,5764,8997,2125,6705,7323,NA,NA,32551,15354,11268,15036,23356,24774,24343,31926,32453,37647,31366,34442,41726,41161,45948
SEAR,IDN,Indonesia,ttetanus,NA,506,522,NA,1032,225,106,210,147,231,183,141,318,1907,715,1759,171,NA,466,1782,NA,1886,NA,NA,NA,4999,5915,5739,7784,6760,5325,167,2800,4249,4192,3277,6583,7217,7231
EMR,IRN,Iran (Islamic Republic of),ttetanus,1,5,3,11,6,10,13,18,14,8,10,11,11,8,11,9,16,22,27,26,41,23,42,26,43,37,35,14,30,56,101,111,172,236,294,359,302,120,86
EMR,IRQ,Iraq,ttetanus,14,19,NA,6,31,34,34,39,25,34,18,17,9,21,17,NA,NA,NA,NA,68,38,99,91,99,126,235,331,936,NA,284,372,360,495,1398,1370,828,1061,937,1045
EUR,IRL,Ireland,ttetanus,0,1,NA,1,1,2,1,0,0,0,2,1,0,0,1,0,0,3,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
